Reference	Position	Depth
Kellermania_agaves_1	874	0
Kellermania_agaves_1	875	0
Kellermania_agaves_1	876	0
Kellermania_agaves_1	877	0
Kellermania_agaves_1	878	0
Kellermania_agaves_1	879	0
Kellermania_agaves_1	880	0
Kellermania_agaves_1	881	0
Kellermania_agaves_1	882	0
Kellermania_agaves_1	883	0
Kellermania_agaves_1	884	0
Kellermania_agaves_1	885	0
Kellermania_agaves_1	886	0
Kellermania_agaves_1	887	0
Kellermania_agaves_1	888	0
Kellermania_agaves_1	889	0
Kellermania_agaves_1	890	0
Kellermania_agaves_1	891	0
Kellermania_agaves_1	892	0
Kellermania_agaves_1	893	1
Kellermania_agaves_1	894	1
Kellermania_agaves_1	895	1
Kellermania_agaves_1	896	1
Kellermania_agaves_1	897	1
Kellermania_agaves_1	898	1
Kellermania_agaves_1	899	1
Kellermania_agaves_1	900	1
Kellermania_agaves_1	901	1
Kellermania_agaves_1	902	2
Kellermania_agaves_1	903	2
Kellermania_agaves_1	904	2
Kellermania_agaves_1	905	2
Kellermania_agaves_1	906	2
Kellermania_agaves_1	907	2
Kellermania_agaves_1	908	2
Kellermania_agaves_1	909	2
Kellermania_agaves_1	910	2
Kellermania_agaves_1	911	2
Kellermania_agaves_1	912	2
Kellermania_agaves_1	913	2
Kellermania_agaves_1	914	2
Kellermania_agaves_1	915	1
Kellermania_agaves_1	916	1
Kellermania_agaves_1	917	1
Kellermania_agaves_1	918	1
Kellermania_agaves_1	919	1
Kellermania_agaves_1	920	1
Kellermania_agaves_1	921	1
Kellermania_agaves_1	922	1
Kellermania_agaves_1	923	1
Kellermania_agaves_1	924	1
Kellermania_agaves_1	925	0
Kellermania_agaves_1	926	0
Kellermania_agaves_1	927	0
Kellermania_agaves_1	928	0
Kellermania_agaves_1	929	0
Kellermania_agaves_1	930	0
Kellermania_agaves_1	931	0
Kellermania_agaves_1	932	0
Kellermania_agaves_1	933	0
Kellermania_agaves_1	934	0
Kellermania_agaves_1	935	0
Kellermania_agaves_1	936	0
Kellermania_agaves_1	937	0
Kellermania_agaves_1	938	0
Kellermania_agaves_1	939	0
Kellermania_agaves_1	940	0
Kellermania_agaves_1	941	0
Kellermania_agaves_1	942	0
Kellermania_agaves_1	943	0
Kellermania_agaves_1	944	0
Kellermania_agaves_1	945	0
Kellermania_agaves_1	946	0
Kellermania_agaves_31	1	0
Kellermania_agaves_31	2	0
Kellermania_agaves_31	3	0
Kellermania_agaves_31	4	0
Kellermania_agaves_31	5	0
Kellermania_agaves_31	6	0
Kellermania_agaves_31	7	0
Kellermania_agaves_31	8	0
Kellermania_agaves_31	9	0
Kellermania_agaves_31	10	0
Kellermania_agaves_31	11	0
Kellermania_agaves_31	12	0
Kellermania_agaves_31	13	0
Kellermania_agaves_31	14	0
Kellermania_agaves_31	15	0
Kellermania_agaves_31	16	0
Kellermania_agaves_31	17	0
Kellermania_agaves_31	18	0
Kellermania_agaves_31	19	0
Kellermania_agaves_31	20	0
Kellermania_agaves_31	21	0
Kellermania_agaves_31	22	0
Kellermania_agaves_31	23	0
Kellermania_agaves_31	24	0
Kellermania_agaves_31	25	0
Kellermania_agaves_31	26	0
Kellermania_agaves_31	27	0
Kellermania_agaves_31	28	0
Kellermania_agaves_31	29	0
Kellermania_agaves_31	30	0
Kellermania_agaves_31	31	0
Kellermania_agaves_31	32	0
Kellermania_agaves_31	33	0
Kellermania_agaves_31	34	0
Kellermania_agaves_31	35	0
Kellermania_agaves_31	36	0
Kellermania_agaves_31	37	0
Kellermania_agaves_31	38	0
Kellermania_agaves_31	39	0
Kellermania_agaves_31	40	0
Kellermania_agaves_31	41	0
Kellermania_agaves_31	42	0
Kellermania_agaves_31	43	0
Kellermania_agaves_31	44	0
Kellermania_agaves_31	45	0
Kellermania_agaves_31	46	0
Kellermania_agaves_31	47	0
Kellermania_agaves_31	48	0
Kellermania_agaves_31	49	0
Kellermania_agaves_31	50	0
Kellermania_agaves_31	51	0
Kellermania_agaves_31	52	0
Kellermania_agaves_31	53	0
Kellermania_agaves_31	54	0
Kellermania_agaves_31	55	0
Kellermania_agaves_31	56	0
Kellermania_agaves_31	57	0
Kellermania_agaves_31	58	0
Kellermania_agaves_31	59	0
Kellermania_agaves_31	60	0
Kellermania_agaves_31	61	0
Kellermania_agaves_31	62	0
Kellermania_agaves_31	63	0
Kellermania_agaves_31	64	0
Kellermania_agaves_31	65	0
Kellermania_agaves_31	66	0
Kellermania_agaves_31	67	0
Kellermania_agaves_31	68	0
Kellermania_agaves_31	69	0
Kellermania_agaves_31	70	0
Kellermania_agaves_31	71	0
Kellermania_agaves_31	72	0
Kellermania_agaves_31	73	0
Kellermania_agaves_31	74	0
Kellermania_agaves_31	75	0
Kellermania_agaves_31	76	0
Kellermania_agaves_31	77	0
Kellermania_agaves_31	78	0
Kellermania_agaves_31	79	0
Kellermania_agaves_31	80	0
Kellermania_agaves_31	81	0
Kellermania_agaves_31	82	0
Kellermania_agaves_31	83	0
Kellermania_agaves_31	84	0
Kellermania_agaves_31	85	0
Kellermania_agaves_31	86	0
Kellermania_agaves_31	87	0
Kellermania_agaves_31	88	0
Kellermania_agaves_31	89	0
Kellermania_agaves_31	90	0
Kellermania_agaves_31	91	0
Kellermania_agaves_31	92	0
Kellermania_agaves_31	93	0
Kellermania_agaves_31	94	0
Kellermania_agaves_31	95	0
Kellermania_agaves_31	96	0
Kellermania_agaves_31	97	0
Kellermania_agaves_31	98	0
Kellermania_agaves_31	99	0
Kellermania_agaves_31	100	0
Kellermania_agaves_31	101	0
Kellermania_agaves_31	102	0
Kellermania_agaves_31	103	0
Kellermania_agaves_31	104	0
Kellermania_agaves_31	105	0
Kellermania_agaves_31	106	0
Kellermania_agaves_31	107	0
Kellermania_agaves_31	108	0
Kellermania_agaves_31	109	0
Kellermania_agaves_31	110	0
Kellermania_agaves_31	111	0
Kellermania_agaves_31	112	0
Kellermania_agaves_31	113	0
Kellermania_agaves_31	114	0
Kellermania_agaves_31	115	0
Kellermania_agaves_31	116	0
Kellermania_agaves_31	117	0
Kellermania_agaves_31	118	0
Kellermania_agaves_31	119	0
Kellermania_agaves_31	120	0
Kellermania_agaves_31	121	0
Kellermania_agaves_31	122	0
Kellermania_agaves_31	123	0
Kellermania_agaves_31	124	0
Kellermania_agaves_31	125	0
Kellermania_agaves_31	126	0
Kellermania_agaves_31	127	0
Kellermania_agaves_31	128	0
Kellermania_agaves_31	129	0
Kellermania_agaves_31	130	0
Kellermania_agaves_31	131	0
Kellermania_agaves_31	132	0
Kellermania_agaves_31	133	0
Kellermania_agaves_31	134	0
Kellermania_agaves_31	135	0
Kellermania_agaves_31	136	0
Kellermania_agaves_31	137	0
Kellermania_agaves_31	138	0
Kellermania_agaves_31	139	0
Kellermania_agaves_31	140	0
Kellermania_agaves_31	141	0
Kellermania_agaves_31	142	0
Kellermania_agaves_31	143	0
Kellermania_agaves_31	144	0
Kellermania_agaves_31	145	0
Kellermania_agaves_31	146	0
Kellermania_agaves_31	147	0
Kellermania_agaves_31	148	0
Kellermania_agaves_31	149	0
Kellermania_agaves_31	150	0
Kellermania_agaves_31	151	0
Kellermania_agaves_31	152	0
Kellermania_agaves_31	153	0
Kellermania_agaves_31	154	0
Kellermania_agaves_31	155	0
Kellermania_agaves_31	156	0
Kellermania_agaves_31	157	0
Kellermania_agaves_31	158	0
Kellermania_agaves_31	159	0
Kellermania_agaves_31	160	0
Kellermania_agaves_31	161	0
Kellermania_agaves_31	162	0
Kellermania_agaves_31	163	0
Kellermania_agaves_31	164	0
Kellermania_agaves_31	165	0
Kellermania_agaves_31	166	0
Kellermania_agaves_31	167	0
Kellermania_agaves_31	168	0
Kellermania_agaves_31	169	0
Kellermania_agaves_31	170	0
Kellermania_agaves_31	171	0
Kellermania_agaves_31	172	0
Kellermania_agaves_31	173	0
Kellermania_agaves_31	174	0
Kellermania_agaves_31	175	0
Kellermania_agaves_31	176	0
Kellermania_agaves_31	177	0
Kellermania_agaves_31	178	0
Kellermania_agaves_31	179	0
Kellermania_agaves_31	180	0
Kellermania_agaves_31	181	0
Kellermania_agaves_31	182	0
Kellermania_agaves_31	183	0
Kellermania_agaves_31	184	0
Kellermania_agaves_31	185	0
Kellermania_agaves_31	186	0
Kellermania_agaves_31	187	0
Kellermania_agaves_31	188	0
Kellermania_agaves_31	189	0
Kellermania_agaves_31	190	0
Kellermania_agaves_31	191	0
Kellermania_agaves_31	192	0
Kellermania_agaves_31	193	0
Kellermania_agaves_31	194	0
Kellermania_agaves_31	195	0
Kellermania_agaves_31	196	0
Kellermania_agaves_31	197	0
Kellermania_agaves_31	198	0
Kellermania_agaves_31	199	0
Kellermania_agaves_31	200	0
Kellermania_agaves_31	201	0
Kellermania_agaves_31	202	0
Kellermania_agaves_31	203	0
Kellermania_agaves_31	204	0
Kellermania_agaves_31	205	0
Kellermania_agaves_31	206	0
Kellermania_agaves_31	207	0
Kellermania_agaves_31	208	0
Kellermania_agaves_31	209	0
Kellermania_agaves_31	210	0
Kellermania_agaves_31	211	0
Kellermania_agaves_31	212	0
Kellermania_agaves_31	213	0
Kellermania_agaves_31	214	0
Kellermania_agaves_31	215	0
Kellermania_agaves_31	216	0
Kellermania_agaves_31	217	0
Kellermania_agaves_31	218	0
Kellermania_agaves_31	219	0
Kellermania_agaves_31	220	0
Kellermania_agaves_31	221	0
Kellermania_agaves_31	222	0
Kellermania_agaves_31	223	0
Kellermania_agaves_31	224	0
Kellermania_agaves_31	225	0
Kellermania_agaves_31	226	0
Kellermania_agaves_31	227	0
Kellermania_agaves_31	228	0
Kellermania_agaves_31	229	0
Kellermania_agaves_31	230	0
Kellermania_agaves_31	231	0
Kellermania_agaves_31	232	0
Kellermania_agaves_31	233	0
Kellermania_agaves_31	234	0
Kellermania_agaves_31	235	0
Kellermania_agaves_31	236	0
Kellermania_agaves_31	237	0
Kellermania_agaves_31	238	0
Kellermania_agaves_31	239	0
Kellermania_agaves_31	240	0
Kellermania_agaves_31	241	0
Kellermania_agaves_31	242	0
Kellermania_agaves_31	243	0
Kellermania_agaves_31	244	0
Kellermania_agaves_31	245	0
Kellermania_agaves_31	246	0
Kellermania_agaves_31	247	0
Kellermania_agaves_31	248	0
Kellermania_agaves_31	249	0
Kellermania_agaves_31	250	0
Kellermania_agaves_31	251	0
Kellermania_agaves_31	252	0
Kellermania_agaves_31	253	0
Kellermania_agaves_31	254	0
Kellermania_agaves_31	255	0
Kellermania_agaves_31	256	0
Kellermania_agaves_31	257	0
Kellermania_agaves_31	258	0
Kellermania_agaves_31	259	0
Kellermania_agaves_31	260	0
Kellermania_agaves_31	261	0
Kellermania_agaves_31	262	0
Kellermania_agaves_31	263	0
Kellermania_agaves_31	264	0
Kellermania_agaves_31	265	0
Kellermania_agaves_31	266	0
Kellermania_agaves_31	267	0
Kellermania_agaves_31	268	0
Kellermania_agaves_31	269	0
Kellermania_agaves_31	270	0
Kellermania_agaves_31	271	0
Kellermania_agaves_31	272	0
Kellermania_agaves_31	273	0
Kellermania_agaves_31	274	0
Kellermania_agaves_31	275	0
Kellermania_agaves_31	276	0
Kellermania_agaves_31	277	0
Kellermania_agaves_31	278	0
Kellermania_agaves_31	279	0
Kellermania_agaves_31	280	0
Kellermania_agaves_31	281	0
Kellermania_agaves_31	282	0
Kellermania_agaves_31	283	0
Kellermania_agaves_31	284	0
Kellermania_agaves_31	285	0
Kellermania_agaves_31	286	0
Kellermania_agaves_31	287	0
Kellermania_agaves_31	288	0
Kellermania_agaves_31	289	0
Kellermania_agaves_31	290	0
Kellermania_agaves_31	291	0
Kellermania_agaves_31	292	0
Kellermania_agaves_31	293	0
Kellermania_agaves_31	294	0
Kellermania_agaves_31	295	0
Kellermania_agaves_31	296	0
Kellermania_agaves_31	297	0
Kellermania_agaves_31	298	0
Kellermania_agaves_31	299	0
Kellermania_agaves_31	300	0
Kellermania_agaves_31	301	0
Kellermania_agaves_31	302	0
Kellermania_agaves_31	303	0
Kellermania_agaves_31	304	0
Kellermania_agaves_31	305	0
Kellermania_agaves_31	306	0
Kellermania_agaves_31	307	0
Kellermania_agaves_31	308	0
Kellermania_agaves_31	309	0
Kellermania_agaves_31	310	0
Kellermania_agaves_31	311	0
Kellermania_agaves_31	312	0
Kellermania_agaves_31	313	0
Kellermania_agaves_31	314	0
Kellermania_agaves_31	315	0
Kellermania_agaves_31	316	0
Kellermania_agaves_31	317	0
Kellermania_agaves_31	318	0
Kellermania_agaves_31	319	0
Kellermania_agaves_31	320	0
Kellermania_agaves_31	321	0
Kellermania_agaves_31	322	0
Kellermania_agaves_31	323	0
Kellermania_agaves_31	324	0
Kellermania_agaves_31	325	0
Kellermania_agaves_31	326	0
Kellermania_agaves_31	327	0
Kellermania_agaves_31	328	0
Kellermania_agaves_31	329	0
Kellermania_agaves_31	330	0
Kellermania_agaves_31	331	0
Kellermania_agaves_31	332	0
Kellermania_agaves_31	333	0
Kellermania_agaves_31	334	0
Kellermania_agaves_31	335	0
Kellermania_agaves_31	336	0
Kellermania_agaves_31	337	0
Kellermania_agaves_31	338	0
Kellermania_agaves_31	339	0
Kellermania_agaves_31	340	0
Kellermania_agaves_31	341	0
Kellermania_agaves_31	342	0
Kellermania_agaves_31	343	0
Kellermania_agaves_31	344	0
Kellermania_agaves_31	345	0
Kellermania_agaves_31	346	0
Kellermania_agaves_31	347	0
Kellermania_agaves_31	348	0
Kellermania_agaves_31	349	0
Kellermania_agaves_31	350	0
Kellermania_agaves_31	351	0
Kellermania_agaves_31	352	0
Kellermania_agaves_31	353	0
Kellermania_agaves_31	354	0
Kellermania_agaves_31	355	0
Kellermania_agaves_31	356	0
Kellermania_agaves_31	357	0
Kellermania_agaves_31	358	0
Kellermania_agaves_31	359	0
Kellermania_agaves_31	360	0
Kellermania_agaves_31	361	0
Kellermania_agaves_31	362	0
Kellermania_agaves_31	363	0
Kellermania_agaves_31	364	0
Kellermania_agaves_31	365	0
Kellermania_agaves_31	366	0
Kellermania_agaves_31	367	0
Kellermania_agaves_31	368	0
Kellermania_agaves_31	369	0
Kellermania_agaves_31	370	0
Kellermania_agaves_31	371	0
Kellermania_agaves_31	372	0
Kellermania_agaves_31	373	0
Kellermania_agaves_31	374	0
Kellermania_agaves_31	375	0
Kellermania_agaves_31	376	0
Kellermania_agaves_31	377	0
Kellermania_agaves_31	378	0
Kellermania_agaves_31	379	0
Kellermania_agaves_31	380	0
Kellermania_agaves_31	381	0
Kellermania_agaves_31	382	0
Kellermania_agaves_31	383	0
Kellermania_agaves_31	384	0
Kellermania_agaves_31	385	0
Kellermania_agaves_31	386	0
Kellermania_agaves_31	387	0
Kellermania_agaves_31	388	0
Kellermania_agaves_31	389	0
Kellermania_agaves_31	390	0
Kellermania_agaves_31	391	0
Kellermania_agaves_31	392	0
Kellermania_agaves_31	393	0
Kellermania_agaves_31	394	0
Kellermania_agaves_31	395	0
Kellermania_agaves_31	396	0
Kellermania_agaves_31	397	0
Kellermania_agaves_31	398	0
Kellermania_agaves_31	399	0
Kellermania_agaves_31	400	0
Kellermania_agaves_31	401	0
Kellermania_agaves_31	402	0
Kellermania_agaves_31	403	0
Kellermania_agaves_31	404	0
Kellermania_agaves_31	405	0
Kellermania_agaves_31	406	0
Kellermania_agaves_31	407	0
Kellermania_agaves_31	408	0
Kellermania_agaves_31	409	0
Kellermania_agaves_31	410	0
Kellermania_agaves_31	411	0
Kellermania_agaves_31	412	0
Kellermania_agaves_31	413	0
Kellermania_agaves_31	414	0
Kellermania_agaves_31	415	0
Kellermania_agaves_31	416	0
Kellermania_agaves_31	417	0
Kellermania_agaves_31	418	0
Kellermania_agaves_31	419	0
Kellermania_agaves_31	420	0
Kellermania_agaves_31	421	0
Kellermania_agaves_31	422	0
Kellermania_agaves_31	423	0
Kellermania_agaves_31	424	0
Kellermania_agaves_31	425	0
Kellermania_agaves_31	426	0
Kellermania_agaves_31	427	0
Kellermania_agaves_31	428	0
Kellermania_agaves_31	429	0
Kellermania_agaves_31	430	0
Kellermania_agaves_31	431	0
Kellermania_agaves_31	432	0
Kellermania_agaves_31	433	0
Kellermania_agaves_31	434	0
Kellermania_agaves_31	435	0
Kellermania_agaves_31	436	0
Kellermania_agaves_31	437	0
Kellermania_agaves_31	438	0
Kellermania_agaves_31	439	0
Kellermania_agaves_31	440	0
Kellermania_agaves_31	441	0
Kellermania_agaves_31	442	0
Kellermania_agaves_31	443	0
Kellermania_agaves_31	444	0
Kellermania_agaves_31	445	0
Kellermania_agaves_31	446	0
Kellermania_agaves_31	447	0
Kellermania_agaves_31	448	0
Kellermania_agaves_31	449	0
Kellermania_agaves_31	450	0
Kellermania_agaves_31	451	0
Kellermania_agaves_31	452	0
Kellermania_agaves_31	453	0
Kellermania_agaves_31	454	0
Kellermania_agaves_31	455	0
Kellermania_agaves_31	456	0
Kellermania_agaves_31	457	0
Kellermania_agaves_31	458	0
Kellermania_agaves_31	459	0
Kellermania_agaves_31	460	0
Kellermania_agaves_31	461	0
Kellermania_agaves_31	462	0
Kellermania_agaves_31	463	0
Kellermania_agaves_31	464	0
Kellermania_agaves_31	465	0
Kellermania_agaves_31	466	0
Kellermania_agaves_31	467	0
Kellermania_agaves_31	468	0
Kellermania_agaves_31	469	0
Kellermania_agaves_31	470	0
Kellermania_agaves_31	471	0
Kellermania_agaves_31	472	0
Kellermania_agaves_31	473	0
Kellermania_agaves_31	474	0
Kellermania_agaves_31	475	0
Kellermania_agaves_31	476	0
Kellermania_agaves_31	477	0
Kellermania_agaves_31	478	0
Kellermania_agaves_31	479	0
Kellermania_agaves_31	480	0
Kellermania_agaves_31	481	0
Kellermania_agaves_31	482	0
Kellermania_agaves_31	483	0
Kellermania_agaves_31	484	0
Kellermania_agaves_31	485	0
Kellermania_agaves_31	486	0
Kellermania_agaves_31	487	0
Kellermania_agaves_31	488	0
Kellermania_agaves_31	489	0
Kellermania_agaves_31	490	0
Kellermania_agaves_31	491	0
Kellermania_agaves_31	492	0
Kellermania_agaves_31	493	0
Kellermania_agaves_31	494	0
Kellermania_agaves_31	495	0
Kellermania_agaves_31	496	0
Kellermania_agaves_31	497	0
Kellermania_agaves_31	498	0
Kellermania_agaves_31	499	0
Kellermania_agaves_31	500	0
Kellermania_agaves_31	501	0
Kellermania_agaves_31	502	0
Kellermania_agaves_31	503	0
Kellermania_agaves_31	504	0
Kellermania_agaves_31	505	0
Kellermania_agaves_31	506	0
Kellermania_agaves_31	507	0
Kellermania_agaves_31	508	0
Kellermania_agaves_31	509	0
Kellermania_agaves_31	510	0
Kellermania_agaves_31	511	0
Kellermania_agaves_31	512	0
Kellermania_agaves_31	513	0
Kellermania_agaves_31	514	0
Kellermania_agaves_31	515	0
Kellermania_agaves_31	516	0
Kellermania_agaves_31	517	0
Kellermania_agaves_31	518	0
Kellermania_agaves_31	519	0
Kellermania_agaves_31	520	0
Kellermania_agaves_31	521	0
Kellermania_agaves_31	522	0
Kellermania_agaves_31	523	0
Kellermania_agaves_31	524	0
Kellermania_agaves_31	525	0
Kellermania_agaves_31	526	0
Kellermania_agaves_31	527	0
Kellermania_agaves_31	528	0
Kellermania_agaves_31	529	0
Kellermania_agaves_31	530	0
Kellermania_agaves_31	531	0
Kellermania_agaves_31	532	0
Kellermania_agaves_31	533	0
Kellermania_agaves_31	534	0
Kellermania_agaves_31	535	0
Kellermania_agaves_31	536	0
Kellermania_agaves_31	537	0
Kellermania_agaves_31	538	0
Kellermania_agaves_31	539	0
Kellermania_agaves_31	540	0
Kellermania_agaves_31	541	0
Kellermania_agaves_31	542	0
Kellermania_agaves_31	543	0
Kellermania_agaves_31	544	0
Kellermania_agaves_31	545	0
Kellermania_agaves_31	546	0
Kellermania_agaves_31	547	0
Kellermania_agaves_31	548	0
Kellermania_agaves_31	549	0
Kellermania_agaves_31	550	0
Kellermania_agaves_31	551	0
Kellermania_agaves_31	552	0
Kellermania_agaves_31	553	0
Kellermania_agaves_31	554	0
Kellermania_agaves_31	555	1
Kellermania_agaves_31	556	1
Kellermania_agaves_31	557	1
Kellermania_agaves_31	558	1
Kellermania_agaves_31	559	1
Kellermania_agaves_31	560	1
Kellermania_agaves_31	561	2
Kellermania_agaves_31	562	2
Kellermania_agaves_31	563	2
Kellermania_agaves_31	564	2
Kellermania_agaves_31	565	2
Kellermania_agaves_31	566	2
Kellermania_agaves_31	567	2
Kellermania_agaves_31	568	2
Kellermania_agaves_31	569	2
Kellermania_agaves_31	570	2
Kellermania_agaves_31	571	2
Kellermania_agaves_31	572	2
Kellermania_agaves_31	573	2
Kellermania_agaves_31	574	3
Kellermania_agaves_31	575	3
Kellermania_agaves_31	576	3
Kellermania_agaves_31	577	3
Kellermania_agaves_31	578	3
Kellermania_agaves_31	579	3
Kellermania_agaves_31	580	4
Kellermania_agaves_31	581	4
Kellermania_agaves_31	582	4
Kellermania_agaves_31	583	5
Kellermania_agaves_31	584	5
Kellermania_agaves_31	585	5
Kellermania_agaves_31	586	5
Kellermania_agaves_31	587	5
Kellermania_agaves_31	588	6
Kellermania_agaves_31	589	6
Kellermania_agaves_31	590	7
Kellermania_agaves_31	591	7
Kellermania_agaves_31	592	7
Kellermania_agaves_31	593	7
Kellermania_agaves_31	594	7
Kellermania_agaves_31	595	7
Kellermania_agaves_31	596	7
Kellermania_agaves_31	597	7
Kellermania_agaves_31	598	7
Kellermania_agaves_31	599	7
Kellermania_agaves_31	600	7
Kellermania_agaves_31	601	7
Kellermania_agaves_31	602	7
Kellermania_agaves_31	603	8
Kellermania_agaves_31	604	8
Kellermania_agaves_31	605	10
Kellermania_agaves_31	606	11
Kellermania_agaves_31	607	11
Kellermania_agaves_31	608	11
Kellermania_agaves_31	609	11
Kellermania_agaves_31	610	11
Kellermania_agaves_31	611	11
Kellermania_agaves_31	612	11
Kellermania_agaves_31	613	11
Kellermania_agaves_31	614	11
Kellermania_agaves_31	615	11
Kellermania_agaves_31	616	11
Kellermania_agaves_31	617	11
Kellermania_agaves_31	618	11
Kellermania_agaves_31	619	11
Kellermania_agaves_31	620	10
Kellermania_agaves_31	621	10
Kellermania_agaves_31	622	10
Kellermania_agaves_31	623	10
Kellermania_agaves_31	624	10
Kellermania_agaves_31	625	10
Kellermania_agaves_31	626	9
Kellermania_agaves_31	627	9
Kellermania_agaves_31	628	9
Kellermania_agaves_31	629	9
Kellermania_agaves_31	630	9
Kellermania_agaves_31	631	9
Kellermania_agaves_31	632	9
Kellermania_agaves_31	633	9
Kellermania_agaves_31	634	9
Kellermania_agaves_31	635	9
Kellermania_agaves_31	636	8
Kellermania_agaves_31	637	8
Kellermania_agaves_31	638	8
Kellermania_agaves_31	639	8
Kellermania_agaves_31	640	8
Kellermania_agaves_31	641	7
Kellermania_agaves_31	642	7
Kellermania_agaves_31	643	7
Kellermania_agaves_31	644	7
Kellermania_agaves_31	645	7
Kellermania_agaves_31	646	6
Kellermania_agaves_31	647	6
Kellermania_agaves_31	648	6
Kellermania_agaves_31	649	6
Kellermania_agaves_31	650	5
Kellermania_agaves_31	651	5
Kellermania_agaves_31	652	5
Kellermania_agaves_31	653	3
Kellermania_agaves_31	654	6
Kellermania_agaves_31	655	6
Kellermania_agaves_31	656	6
Kellermania_agaves_31	657	8
Kellermania_agaves_31	658	8
Kellermania_agaves_31	659	8
Kellermania_agaves_31	660	8
Kellermania_agaves_31	661	8
Kellermania_agaves_31	662	8
Kellermania_agaves_31	663	9
Kellermania_agaves_31	664	9
Kellermania_agaves_31	665	9
Kellermania_agaves_31	666	9
Kellermania_agaves_31	667	10
Kellermania_agaves_31	668	10
Kellermania_agaves_31	669	10
Kellermania_agaves_31	670	10
Kellermania_agaves_31	671	10
Kellermania_agaves_31	672	11
Kellermania_agaves_31	673	11
Kellermania_agaves_31	674	11
Kellermania_agaves_31	675	11
Kellermania_agaves_31	676	11
Kellermania_agaves_31	677	11
Kellermania_agaves_31	678	11
Kellermania_agaves_31	679	11
Kellermania_agaves_31	680	11
Kellermania_agaves_31	681	11
Kellermania_agaves_31	682	11
Kellermania_agaves_31	683	12
Kellermania_agaves_31	684	12
Kellermania_agaves_31	685	12
Kellermania_agaves_31	686	12
Kellermania_agaves_31	687	12
Kellermania_agaves_31	688	11
Kellermania_agaves_31	689	11
Kellermania_agaves_31	690	11
Kellermania_agaves_31	691	11
Kellermania_agaves_31	692	11
Kellermania_agaves_31	693	11
Kellermania_agaves_31	694	11
Kellermania_agaves_31	695	11
Kellermania_agaves_31	696	12
Kellermania_agaves_31	697	12
Kellermania_agaves_31	698	12
Kellermania_agaves_31	699	12
Kellermania_agaves_31	700	12
